code,name,industry,area
600068,葛洲坝,建筑施工,湖北
603698,航天工程,专用机械,北京
603218,日月股份,工程机械,浙江
001965,招商公路,路桥,天津
601137,博威合金,铜,浙江
601818,光大银行,银行,北京
002628,成都路桥,建筑施工,四川
002037,久联发展,化工原料,贵州
603737,三棵树,染料涂料,福建
603517,绝味食品,食品,湖南
300109,新开源,化工原料,河南
300540,深冷股份,专用机械,四川
603179,新泉股份,汽车配件,江苏
002809,红墙股份,化工原料,广东
601318,中国平安,保险,深圳
601939,建设银行,银行,北京
603007,花王股份,建筑施工,江苏
600261,阳光照明,家用电器,浙江
600426,华鲁恒升,农药化肥,山东
603041,美思德,化工原料,江苏
603889,新澳股份,纺织,浙江
000998,隆平高科,种植业,湖南
002558,巨人网络,互联网,重庆
002531,天顺风能,电气设备,江苏
000423,东阿阿胶,中成药,山东
002568,百润股份,红黄药酒,上海
002287,奇正藏药,中成药,西藏
300357,我武生物,生物制药,浙江
603968,醋化股份,化工原料,江苏
000010,美丽生态,建筑施工,深圳
300425,环能科技,环境保护,四川
601116,三江购物,超市连锁,浙江
300628,亿联网络,通信设备,福建
600675,中华企业,区域地产,上海
600175,美都能源,综合类,浙江
600674,川投能源,水力发电,四川
000505,京粮控股,食品,海南
601606,长城军工,专用机械,安徽
603288,海天味业,食品,广东
300721,怡达股份,化工原料,江苏
002418,康盛股份,机械基件,浙江
000571,新大洲Ａ,综合类,海南
002812,恩捷股份,广告包装,云南
601200,上海环境,环境保护,上海
603203,快克股份,专用机械,江苏
000830,鲁西化工,农药化肥,山东
000667,美好置业,全国地产,云南
002319,乐通股份,染料涂料,广东
600258,首旅酒店,酒店餐饮,北京
300146,汤臣倍健,食品,广东
600569,安阳钢铁,普钢,河南
000968,蓝焰控股,煤炭开采,山西
600903,贵州燃气,供气供热,贵州
002158,汉钟精机,工程机械,上海
002946,新乳业,乳制品,四川
002920,德赛西威,汽车配件,广东
603585,苏利股份,化工原料,江苏
603298,杭叉集团,专用机械,浙江
000678,襄阳轴承,机械基件,湖北
000981,银亿股份,汽车配件,甘肃
300349,金卡智能,软件服务,浙江
000633,合金投资,综合类,新疆
300108,吉药控股,中成药,吉林
603456,九洲药业,化学制药,浙江
000708,大冶特钢,特种钢,湖北
601996,丰林集团,林业,广西
600256,广汇能源,石油开采,新疆
603377,东方时尚,汽车服务,北京
300443,金雷股份,专用机械,山东
300046,台基股份,半导体,湖北
002311,海大集团,饲料,广东
300629,新劲刚,矿物制品,广东
002352,顺丰控股,仓储物流,深圳
000528,柳 工,工程机械,广西
600026,中远海能,水运,上海
601919,中远海控,水运,天津
600684,珠江实业,全国地产,广东
601177,杭齿前进,机械基件,浙江
603866,桃李面包,食品,辽宁
000546,金圆股份,水泥,吉林
300530,达志科技,化工原料,广东
002860,星帅尔,电气设备,浙江
002259,ST升达,供气供热,四川
600545,卓郎智能,纺织机械,新疆
000680,山推股份,工程机械,山东
600356,恒丰纸业,造纸,黑龙江
601018,宁波港,港口,浙江
002786,银宝山新,专用机械,深圳
603966,法兰泰克,机械基件,江苏
002338,奥普光电,电器仪表,吉林
603912,佳力图,专用机械,江苏
600227,圣济堂,农药化肥,贵州
603739,蔚蓝生物,农业综合,山东
600887,伊利股份,乳制品,内蒙
000985,大庆华科,化工原料,黑龙江
000899,赣能股份,火力发电,江西
000869,张 裕Ａ,红黄药酒,山东
000701,厦门信达,综合类,福建
300532,今天国际,软件服务,深圳
600478,科力远,元器件,湖南
000638,万方发展,批发业,辽宁
002127,南极电商,互联网,江苏
002539,云图控股,农药化肥,四川
300435,中泰股份,机械基件,浙江
600802,福建水泥,水泥,福建
000613,大东海A,旅游服务,海南
002828,贝肯能源,石油开采,新疆
600159,大龙地产,区域地产,北京
000596,古井贡酒,白酒,安徽
601328,交通银行,银行,上海
002848,高斯贝尔,通信设备,湖南
000683,远兴能源,化工原料,内蒙
600273,嘉化能源,化工原料,浙江
002820,桂发祥,食品,天津
002427,*ST尤夫,化纤,浙江
300727,润禾材料,化工原料,浙江
600600,青岛啤酒,啤酒,山东
603515,欧普照明,电气设备,上海
603938,三孚股份,化工原料,河北
603956,威派格,专用机械,上海
300752,隆利科技,元器件,深圳
300635,达安股份,建筑施工,广东
300636,同和药业,化学制药,江西
002068,黑猫股份,化工原料,江西
603810,丰山集团,农药化肥,江苏
603985,恒润股份,机械基件,江苏
600438,通威股份,饲料,四川
300317,珈伟新能,半导体,深圳
600665,天地源,全国地产,陕西
300091,金通灵,机械基件,江苏
000799,酒鬼酒,白酒,湖南
002032,苏 泊 尔,家用电器,浙江
300747,锐科激光,元器件,湖北
000554,泰山石油,石油贸易,山东
600533,栖霞建设,区域地产,江苏
600238,*ST椰岛,红黄药酒,海南
300129,泰胜风能,电气设备,上海
000537,广宇发展,区域地产,天津
601689,拓普集团,汽车配件,浙江
300687,赛意信息,软件服务,广东
600322,天房发展,区域地产,天津
600776,东方通信,通信设备,浙江
603079,圣达生物,食品,浙江
603726,朗迪集团,机械基件,浙江
300282,三盛教育,文教休闲,北京
603605,珀莱雅,日用化工,浙江
603060,国检集团,建筑施工,北京
000890,法 尔 胜,钢加工,江苏
001872,招商港口,港口,深圳
603722,阿科力,化工原料,江苏
002459,天业通联,工程机械,河北
603595,东尼电子,元器件,浙江
600480,凌云股份,汽车配件,河北
600297,广汇汽车,汽车服务,辽宁
000333,美的集团,家用电器,广东
300284,苏交科,建筑施工,江苏
002899,英派斯,文教休闲,山东
600376,首开股份,区域地产,北京
300142,沃森生物,生物制药,云南
600316,洪都航空,航空,江西
002827,高争民爆,化工原料,西藏
000911,南宁糖业,食品,广西
300143,星普医科,医疗保健,广东
300081,恒信东方,文教休闲,河北
603657,春光科技,塑料,浙江
601166,兴业银行,银行,福建
600423,*ST柳化,农药化肥,广西
600165,新日恒力,钢加工,宁夏
000935,四川双马,水泥,四川
600339,中油工程,石油加工,新疆
300545,联得装备,专用机械,深圳
002098,浔兴股份,服饰,福建
603036,如通股份,专用机械,江苏
603881,数据港,电信运营,上海
002557,洽洽食品,食品,安徽
600601,方正科技,电脑设备,上海
300140,中环装备,电气设备,陕西
000995,*ST皇台,白酒,甘肃
002864,盘龙药业,中成药,陕西
600644,乐山电力,水力发电,四川
002035,华帝股份,家用电器,广东
002778,高科石化,石油加工,江苏
000576,广东甘化,造纸,广东
300760,迈瑞医疗,医疗保健,深圳
000568,泸州老窖,白酒,四川
600678,四川金顶,水泥,四川
603686,龙马环卫,专用机械,福建
600383,金地集团,全国地产,深圳
300607,拓斯达,专用机械,广东
002034,旺能环境,环境保护,浙江
000732,泰禾集团,区域地产,福建
002320,海峡股份,水运,海南
000628,高新发展,园区开发,四川
300600,瑞特股份,电气设备,江苏
002573,清新环境,环境保护,北京
300725,药石科技,化工原料,江苏
601066,中信建投,证券,北京
600225,天津松江,区域地产,天津
600809,山西汾酒,白酒,山西
002600,领益智造,元器件,广东
603730,岱美股份,汽车配件,上海
002293,罗莱生活,纺织,江苏
600720,祁连山,水泥,甘肃
603338,浙江鼎力,专用机械,浙江
300571,平治信息,互联网,浙江
600696,ST岩石,区域地产,上海
600490,鹏欣资源,铜,上海
300012,华测检测,电器仪表,深圳
300072,三聚环保,环境保护,北京
603843,正平股份,建筑施工,青海
600698,湖南天雁,汽车配件,湖南
300595,欧普康视,医疗保健,安徽
300325,德威新材,塑料,江苏
300145,中金环境,专用机械,浙江
002313,日海智能,通信设备,深圳
000789,万年青,水泥,江西
600048,保利地产,全国地产,广东
300751,迈为股份,专用机械,江苏
300740,御家汇,日用化工,湖南
002233,塔牌集团,水泥,广东
002907,华森制药,化学制药,重庆
300551,古鳌科技,专用机械,上海
600151,航天机电,半导体,上海
002015,霞客环保,化纤,江苏
601298,青岛港,港口,山东
002017,东信和平,通信设备,广东
600326,西藏天路,建筑施工,西藏
603180,金牌厨柜,家居用品,福建
603378,亚士创能,染料涂料,上海
300160,秀强股份,玻璃,江苏
300662,科锐国际,综合类,北京
300731,科创新源,橡胶,深圳
002040,南 京 港,港口,江苏
600331,宏达股份,铅锌,四川
603058,永吉股份,广告包装,贵州
300757,罗博特科,专用机械,江苏
600581,八一钢铁,普钢,新疆
002105,信隆健康,文教休闲,深圳
600559,老白干酒,白酒,河北
601100,恒立液压,工程机械,江苏
000762,西藏矿业,小金属,西藏
300116,坚瑞沃能,电气设备,陕西
600593,大连圣亚,旅游服务,辽宁
600338,西藏珠峰,铅锌,西藏
600419,天润乳业,乳制品,新疆
002887,绿茵生态,环境保护,天津
000669,金鸿控股,供气供热,吉林
300569,天能重工,专用机械,山东
603619,中曼石油,石油开采,上海
300713,英可瑞,电气设备,深圳
600702,舍得酒业,白酒,四川
603369,今世缘,白酒,江苏
603638,艾迪精密,专用机械,山东
600117,西宁特钢,特种钢,青海
002851,麦格米特,电气设备,深圳
300759,康龙化成,化学制药,北京
000635,英 力 特,化工原料,宁夏
600502,安徽水利,建筑施工,安徽
002816,和科达,专用机械,深圳
600685,中船防务,船舶,广东
300480,光力科技,电器仪表,河南
600176,中国巨石,玻璃,浙江
000860,顺鑫农业,白酒,北京
300746,汉嘉设计,建筑施工,浙江
600773,西藏城投,区域地产,西藏
600860,京城股份,专用机械,北京
002884,凌霄泵业,专用机械,广东
603198,迎驾贡酒,白酒,安徽
600555,海航创新,旅游服务,海南
002607,中公教育,文教休闲,安徽
300729,乐歌股份,家居用品,浙江
600970,中材国际,建筑施工,江苏
002671,龙泉股份,其他建材,山东
002852,道道全,食品,湖南
300409,道氏技术,陶瓷,广东
002194,*ST凡谷,通信设备,湖北
603000,人民网,互联网,北京
603080,新疆火炬,供气供热,新疆
603557,起步股份,服饰,浙江
002941,新疆交建,建筑施工,新疆
603366,日出东方,家用电器,江苏
300347,泰格医药,医疗保健,浙江
600449,宁夏建材,水泥,宁夏
002537,海联金汇,汽车整车,山东
002731,萃华珠宝,服饰,辽宁
603277,银都股份,专用机械,浙江
603676,卫信康,化学制药,西藏
601865,福莱特,玻璃,浙江
002007,华兰生物,生物制药,河南
300397,天和防务,通信设备,陕西
603181,皇马科技,化工原料,浙江
000036,华联控股,全国地产,深圳
300464,星徽精密,机械基件,广东
603167,渤海轮渡,水运,山东
002832,比音勒芬,服饰,广东
600861,北京城乡,百货,北京
600928,西安银行,银行,陕西
000617,中油资本,多元金融,山东
002667,鞍重股份,工程机械,辽宁
002865,钧达股份,汽车配件,海南
601588,北辰实业,区域地产,北京
300567,精测电子,电器仪表,湖北
002524,光正集团,供气供热,新疆
300559,佳发教育,软件服务,四川
603679,华体科技,电气设备,四川
002893,华通热力,供气供热,北京
600624,复旦复华,综合类,上海
000671,阳 光 城,区域地产,福建
002719,麦趣尔,乳制品,新疆
300630,普利制药,化学制药,海南
000637,茂化实华,石油加工,广东
603637,镇海股份,建筑施工,浙江
002883,中设股份,建筑施工,江苏
000928,中钢国际,建筑施工,吉林
600871,*ST油服,石油开采,北京
603706,东方环宇,供气供热,新疆
603297,永新光学,电器仪表,浙江
000557,西部创业,铁路,宁夏
300313,天山生物,农业综合,新疆
600301,ST南化,化工原料,广西
300709,精研科技,元器件,江苏
300106,西部牧业,农业综合,新疆
600156,华升股份,纺织,湖南
002700,新疆浩源,供气供热,新疆
002810,山东赫达,化工原料,山东
300601,康泰生物,生物制药,深圳
600746,江苏索普,化工原料,江苏
600211,西藏药业,中成药,西藏
300042,朗科科技,电脑设备,深圳
603960,克来机电,专用机械,上海
600281,太化股份,化工原料,山西
002565,顺灏股份,造纸,上海
002845,同兴达,元器件,深圳
603829,洛凯股份,电气设备,江苏
000593,大通燃气,供气供热,四川
300603,立昂技术,通信设备,新疆
603225,新凤鸣,化纤,浙江
300024,机器人,专用机械,辽宁
000752,西藏发展,啤酒,西藏
603976,正川股份,医疗保健,重庆
603978,深圳新星,铝,深圳
300233,金城医药,化学制药,山东
603032,德新交运,公路,新疆
300652,雷迪克,汽车配件,浙江
603367,辰欣药业,化学制药,山东
600425,青松建化,水泥,新疆
002949,华阳国际,建筑施工,深圳
002205,国统股份,其他建材,新疆
603178,圣龙股份,汽车配件,浙江
300103,达刚路机,工程机械,陕西
300471,厚普股份,专用机械,四川
600408,*ST安泰,焦炭加工,山西
600193,*ST创兴,装修装饰,上海
002356,赫美集团,其他商业,深圳
000897,*ST津滨,区域地产,天津
603081,大丰实业,专用机械,浙江
300350,华鹏飞,仓储物流,深圳
600695,绿庭投资,多元金融,上海
603090,宏盛股份,专用机械,江苏
300575,中旗股份,农药化肥,江苏
603043,广州酒家,食品,广东
300654,世纪天鸿,出版业,山东
002750,龙津药业,中成药,云南
603681,永冠新材,化工原料,上海
603379,三美股份,化工原料,浙江
600680,*ST上普,通信设备,上海
600401,*ST海润,半导体,江苏
300767,震安科技,橡胶,云南
300766,每日互动,互联网,浙江
300765,新诺威,食品,河北
002958,青农商行,银行,山东
002952,亚世光电,元器件,辽宁
002680,*ST长生,生物制药,江苏
002070,*ST众和,纺织,福建
000693,*ST华泽,小金属,四川
603967,中创物流,仓储物流,山东
